//Generated by Sequoia v.0.1

#id,#GlobalStep,#Action,#Execute,#TestCase,#Timeout,#Comment,#ScriptDirectory,#ScriptName,#Parameters
C14,CleanSystem,ExecuteScript,TRUE,,10,,./,Purge.sh,

#id,#GlobalStep,#Action,#Execute,#TestCase,#Timeout,#Comment,#ScriptDirectory,#ScriptName,#Parameters
293,ResetTimeSchedules,ExecuteScript,TRUE,,10,,./,turn_off.sh,TS_REC_CAPTURE
4R7,ResetTimeSchedules,ExecuteScript,TRUE,,10,,./,turn_off.sh,TS_ENT_COMP
QSL,ResetTimeSchedules,ExecuteScript,TRUE,,10,,./,turn_off.sh,TS_ISS_PAY_REMIND_SECU
G7P,ResetTimeSchedules,ExecuteScript,TRUE,,10,,./,turn_off.sh,TS_ISS_PAY_RECEIPT_SECU
NA7,ResetTimeSchedules,ExecuteScript,TRUE,,10,,./,turn_off.sh,TS_INV_PAY_DIST_SECU

#id,#GlobalStep,#Action,#Execute,#TestCase,#Timeout,#Comment,#Instr
Static,InitStatic,SetStatic,TRUE,,0,,INSTR_015

#id,#GlobalStep,#Action,#Execute,#TestCase,#Timeout,#Comment,#SecurityAccountID,#InstrumentID,#BalanceType,#BalanceSubType,#Balance,#ValuationPrice,#Category,#Currency,#Reference
VENT0_652,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_652.SecurityAccountID},0,,,SGD,@{CRT_SEC_652.InstrumentID},@{CRT_SEC_652.Balance},@{CRT_SEC_652.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_653,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_653.SecurityAccountID},0,,,SGD,@{CRT_SEC_653.InstrumentID},@{CRT_SEC_653.Balance},@{CRT_SEC_653.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_654,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_654.SecurityAccountID},0,,,SGD,@{CRT_SEC_654.InstrumentID},@{CRT_SEC_654.Balance},@{CRT_SEC_654.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_655,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_655.SecurityAccountID},0,,,SGD,@{CRT_SEC_655.InstrumentID},@{CRT_SEC_655.Balance},@{CRT_SEC_655.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_656,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_656.SecurityAccountID},0,,,SGD,@{CRT_SEC_656.InstrumentID},@{CRT_SEC_656.Balance},@{CRT_SEC_656.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_657,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_657.SecurityAccountID},0,,,SGD,@{CRT_SEC_657.InstrumentID},@{CRT_SEC_657.Balance},@{CRT_SEC_657.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_658,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_658.SecurityAccountID},0,,,SGD,@{CRT_SEC_658.InstrumentID},@{CRT_SEC_658.Balance},@{CRT_SEC_658.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_659,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_659.SecurityAccountID},0,,,SGD,@{CRT_SEC_659.InstrumentID},@{CRT_SEC_659.Balance},@{CRT_SEC_659.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_660,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_660.SecurityAccountID},0,,,SGD,@{CRT_SEC_660.InstrumentID},@{CRT_SEC_660.Balance},@{CRT_SEC_660.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_661,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_661.SecurityAccountID},0,,,SGD,@{CRT_SEC_661.InstrumentID},@{CRT_SEC_661.Balance},@{CRT_SEC_661.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_662,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_662.SecurityAccountID},0,,,SGD,@{CRT_SEC_662.InstrumentID},@{CRT_SEC_662.Balance},@{CRT_SEC_662.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_663,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_663.SecurityAccountID},0,,,SGD,@{CRT_SEC_663.InstrumentID},@{CRT_SEC_663.Balance},@{CRT_SEC_663.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_664,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_664.SecurityAccountID},0,,,SGD,@{CRT_SEC_664.InstrumentID},@{CRT_SEC_664.Balance},@{CRT_SEC_664.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_665,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_665.SecurityAccountID},0,,,SGD,@{CRT_SEC_665.InstrumentID},@{CRT_SEC_665.Balance},@{CRT_SEC_665.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_666,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_666.SecurityAccountID},0,,,SGD,@{CRT_SEC_666.InstrumentID},@{CRT_SEC_666.Balance},@{CRT_SEC_666.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_667,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_667.SecurityAccountID},0,,,SGD,@{CRT_SEC_667.InstrumentID},@{CRT_SEC_667.Balance},@{CRT_SEC_667.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_668,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_668.SecurityAccountID},0,,,SGD,@{CRT_SEC_668.InstrumentID},@{CRT_SEC_668.Balance},@{CRT_SEC_668.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_669,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_669.SecurityAccountID},0,,,SGD,@{CRT_SEC_669.InstrumentID},@{CRT_SEC_669.Balance},@{CRT_SEC_669.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_670,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_670.SecurityAccountID},0,,,SGD,@{CRT_SEC_670.InstrumentID},@{CRT_SEC_670.Balance},@{CRT_SEC_670.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_671,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_671.SecurityAccountID},0,,,SGD,@{CRT_SEC_671.InstrumentID},@{CRT_SEC_671.Balance},@{CRT_SEC_671.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_672,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_672.SecurityAccountID},0,,,SGD,@{CRT_SEC_672.InstrumentID},@{CRT_SEC_672.Balance},@{CRT_SEC_672.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_673,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_673.SecurityAccountID},0,,,SGD,@{CRT_SEC_673.InstrumentID},@{CRT_SEC_673.Balance},@{CRT_SEC_673.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_674,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_674.SecurityAccountID},0,,,SGD,@{CRT_SEC_674.InstrumentID},@{CRT_SEC_674.Balance},@{CRT_SEC_674.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_675,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_675.SecurityAccountID},0,,,SGD,@{CRT_SEC_675.InstrumentID},@{CRT_SEC_675.Balance},@{CRT_SEC_675.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_676,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_676.SecurityAccountID},0,,,SGD,@{CRT_SEC_676.InstrumentID},@{CRT_SEC_676.Balance},@{CRT_SEC_676.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_677,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_677.SecurityAccountID},0,,,SGD,@{CRT_SEC_677.InstrumentID},@{CRT_SEC_677.Balance},@{CRT_SEC_677.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_678,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_678.SecurityAccountID},0,,,SGD,@{CRT_SEC_678.InstrumentID},@{CRT_SEC_678.Balance},@{CRT_SEC_678.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_679,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_679.SecurityAccountID},0,,,SGD,@{CRT_SEC_679.InstrumentID},@{CRT_SEC_679.Balance},@{CRT_SEC_679.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_680,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_680.SecurityAccountID},0,,,SGD,@{CRT_SEC_680.InstrumentID},@{CRT_SEC_680.Balance},@{CRT_SEC_680.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_681,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_681.SecurityAccountID},0,,,SGD,@{CRT_SEC_681.InstrumentID},@{CRT_SEC_681.Balance},@{CRT_SEC_681.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_682,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_682.SecurityAccountID},0,,,SGD,@{CRT_SEC_682.InstrumentID},@{CRT_SEC_682.Balance},@{CRT_SEC_682.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_683,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_683.SecurityAccountID},0,,,SGD,@{CRT_SEC_683.InstrumentID},@{CRT_SEC_683.Balance},@{CRT_SEC_683.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_684,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_684.SecurityAccountID},0,,,SGD,@{CRT_SEC_684.InstrumentID},@{CRT_SEC_684.Balance},@{CRT_SEC_684.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_685,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_685.SecurityAccountID},0,,,SGD,@{CRT_SEC_685.InstrumentID},@{CRT_SEC_685.Balance},@{CRT_SEC_685.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_686,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_686.SecurityAccountID},0,,,SGD,@{CRT_SEC_686.InstrumentID},@{CRT_SEC_686.Balance},@{CRT_SEC_686.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_687,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_687.SecurityAccountID},0,,,SGD,@{CRT_SEC_687.InstrumentID},@{CRT_SEC_687.Balance},@{CRT_SEC_687.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_688,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_688.SecurityAccountID},0,,,SGD,@{CRT_SEC_688.InstrumentID},@{CRT_SEC_688.Balance},@{CRT_SEC_688.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_689,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_689.SecurityAccountID},0,,,SGD,@{CRT_SEC_689.InstrumentID},@{CRT_SEC_689.Balance},@{CRT_SEC_689.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_690,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_690.SecurityAccountID},0,,,SGD,@{CRT_SEC_690.InstrumentID},@{CRT_SEC_690.Balance},@{CRT_SEC_690.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_691,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_691.SecurityAccountID},0,,,SGD,@{CRT_SEC_691.InstrumentID},@{CRT_SEC_691.Balance},@{CRT_SEC_691.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_692,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_692.SecurityAccountID},0,,,SGD,@{CRT_SEC_692.InstrumentID},@{CRT_SEC_692.Balance},@{CRT_SEC_692.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_693,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_693.SecurityAccountID},0,,,SGD,@{CRT_SEC_693.InstrumentID},@{CRT_SEC_693.Balance},@{CRT_SEC_693.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_694,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_694.SecurityAccountID},0,,,SGD,@{CRT_SEC_694.InstrumentID},@{CRT_SEC_694.Balance},@{CRT_SEC_694.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_695,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_695.SecurityAccountID},0,,,SGD,@{CRT_SEC_695.InstrumentID},@{CRT_SEC_695.Balance},@{CRT_SEC_695.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_696,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_696.SecurityAccountID},0,,,SGD,@{CRT_SEC_696.InstrumentID},@{CRT_SEC_696.Balance},@{CRT_SEC_696.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_697,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_697.SecurityAccountID},0,,,SGD,@{CRT_SEC_697.InstrumentID},@{CRT_SEC_697.Balance},@{CRT_SEC_697.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_698,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_698.SecurityAccountID},0,,,SGD,@{CRT_SEC_698.InstrumentID},@{CRT_SEC_698.Balance},@{CRT_SEC_698.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_699,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_699.SecurityAccountID},0,,,SGD,@{CRT_SEC_699.InstrumentID},@{CRT_SEC_699.Balance},@{CRT_SEC_699.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_700,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_700.SecurityAccountID},0,,,SGD,@{CRT_SEC_700.InstrumentID},@{CRT_SEC_700.Balance},@{CRT_SEC_700.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_701,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_701.SecurityAccountID},0,,,SGD,@{CRT_SEC_701.InstrumentID},@{CRT_SEC_701.Balance},@{CRT_SEC_701.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_702,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_702.SecurityAccountID},0,,,SGD,@{CRT_SEC_702.InstrumentID},@{CRT_SEC_702.Balance},@{CRT_SEC_702.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_703,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_703.SecurityAccountID},0,,,SGD,@{CRT_SEC_703.InstrumentID},@{CRT_SEC_703.Balance},@{CRT_SEC_703.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_704,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_704.SecurityAccountID},0,,,SGD,@{CRT_SEC_704.InstrumentID},@{CRT_SEC_704.Balance},@{CRT_SEC_704.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_705,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_705.SecurityAccountID},0,,,SGD,@{CRT_SEC_705.InstrumentID},@{CRT_SEC_705.Balance},@{CRT_SEC_705.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_706,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_706.SecurityAccountID},0,,,SGD,@{CRT_SEC_706.InstrumentID},@{CRT_SEC_706.Balance},@{CRT_SEC_706.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_707,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_707.SecurityAccountID},0,,,SGD,@{CRT_SEC_707.InstrumentID},@{CRT_SEC_707.Balance},@{CRT_SEC_707.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_708,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_708.SecurityAccountID},0,,,SGD,@{CRT_SEC_708.InstrumentID},@{CRT_SEC_708.Balance},@{CRT_SEC_708.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_709,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_709.SecurityAccountID},0,,,SGD,@{CRT_SEC_709.InstrumentID},@{CRT_SEC_709.Balance},@{CRT_SEC_709.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_710,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_710.SecurityAccountID},0,,,SGD,@{CRT_SEC_710.InstrumentID},@{CRT_SEC_710.Balance},@{CRT_SEC_710.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_711,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_711.SecurityAccountID},0,,,SGD,@{CRT_SEC_711.InstrumentID},@{CRT_SEC_711.Balance},@{CRT_SEC_711.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_712,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_712.SecurityAccountID},0,,,SGD,@{CRT_SEC_712.InstrumentID},@{CRT_SEC_712.Balance},@{CRT_SEC_712.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_713,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_713.SecurityAccountID},0,,,SGD,@{CRT_SEC_713.InstrumentID},@{CRT_SEC_713.Balance},@{CRT_SEC_713.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_714,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_714.SecurityAccountID},0,,,SGD,@{CRT_SEC_714.InstrumentID},@{CRT_SEC_714.Balance},@{CRT_SEC_714.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
VENT0_715,VerifyCAEntitlementsAfterPAY_REC,VerifyCAEntitlements,TRUE,,0,,,@{VRFY_CA_DIARY_ENTRY_1.DiaryEntryId},@{CA_Option_1.CAOptionCode},@{CRT_SEC_715.SecurityAccountID},0,,,SGD,@{CRT_SEC_715.InstrumentID},@{CRT_SEC_715.Balance},@{CRT_SEC_715.Balance},,,,,,,,,,Pending Settlement,0,,,0,1
